id,value,feed_id,created_at,lat,lon,ele
0F9BSFY5C0HQ3R9HQ690BVQ2KA,62.3,2508395,2023-04-14 07:38:00 UTC,,,
0F9BSJSQ20PWDZHAFWQ83BGR02,59.5,2508395,2023-04-14 07:43:00 UTC,,,
0F9BSNN8R0D0WS7X4T48SNJ3N2,61.3,2508395,2023-04-14 07:48:00 UTC,,,
0F9BSRGTE0KG50E9ZG6QYGZE3J,56.7,2508395,2023-04-14 07:53:00 UTC,,,
0F9BSVCC407XAEJ2HKZT98X8ED,64.0,2508395,2023-04-14 07:58:00 UTC,,,
0F9BSY7XT0CM0MPPEY0CXZXRVZ,61.0,2508395,2023-04-14 08:03:00 UTC,,,
0F9BT13FG0KX38XK1DBRW0AHZ5,55.7,2508395,2023-04-14 08:08:00 UTC,,,
0F9BT3Z160WJWF39HENJTV2K20,59.8,2508395,2023-04-14 08:13:00 UTC,,,
0F9BT6TJW0Z56TBSDR3MA1F2DY,59.1,2508395,2023-04-14 08:18:00 UTC,,,
0F9BT9P4J0TTXKPG1YWFFADRYA,60.4,2508395,2023-04-14 08:23:00 UTC,,,
0F9BTCHP80V19HE1G704CERT2R,61.6,2508395,2023-04-14 08:28:00 UTC,,,
0F9BTFD7Y023QXJ1Q1N77ZQD5G,58.5,2508395,2023-04-14 08:33:00 UTC,,,
0F9BTJ8SM0TDY1WHK74S2BX79R,59.0,2508395,2023-04-14 08:38:00 UTC,,,
0F9BTN4BA05XYAFYPZQ7K4MN5P,56.3,2508395,2023-04-14 08:43:00 UTC,,,
0F9BTQZX00PXR2D12W06WK8GTK,60.5,2508395,2023-04-14 08:48:00 UTC,,,
0F9BTTVEP0YYTVN42B7356P3J6,57.7,2508395,2023-04-14 08:53:00 UTC,,,
0F9BTXQ0C0QJX7TP0WPD061924,60.5,2508395,2023-04-14 08:58:00 UTC,,,
0F9BV0JJ208F5QYAER148ST2TN,61.4,2508395,2023-04-14 09:03:00 UTC,,,
0F9BV3E3R010WNHKXX5950FYE7,59.3,2508395,2023-04-14 09:08:00 UTC,,,
0F9BV69NE0SDZVGT8RFTNBMW92,62.9,2508395,2023-04-14 09:13:00 UTC,,,
0F9BV957406W2ZFZYX3G5R2160,58.1,2508395,2023-04-14 09:18:00 UTC,,,
0F9BVC0RT0P0VNHX62Z6GYGQXM,60.7,2508395,2023-04-14 09:23:00 UTC,,,
0F9BVEWAG0RRBTR2B8Z0T9WBXK,63.0,2508395,2023-04-14 09:28:00 UTC,,,
0F9BVHQW60ZV34XTT8XYZ40D26,59.8,2508395,2023-04-14 09:33:00 UTC,,,
0F9BVMKDW0VP9BFYYJ83WB1FPB,61.0,2508395,2023-04-14 09:38:00 UTC,,,
0F9BVQEZJ0TVE9AEFMKZR5FQJ4,57.4,2508395,2023-04-14 09:43:00 UTC,,,
0F9BVTAH80Q8B4STPD6RQ3X6QX,61.6,2508395,2023-04-14 09:48:00 UTC,,,
0F9BVX62Y0RZQTA0XS5VTRKJVY,61.1,2508395,2023-04-14 09:53:00 UTC,,,
0F9BW01MM0DP4Z6MZFV5YX7GC2,60.8,2508395,2023-04-14 09:58:00 UTC,,,
0F9BW2X6A0NRP4ZFB7Q549AZV5,59.2,2508395,2023-04-14 10:03:00 UTC,,,
0F9BW5RR00P3AZ76543RDFKZJ9,61.7,2508395,2023-04-14 10:08:00 UTC,,,
0F9BW8M9P0GS8CGEX7GDTYXPRW,59.5,2508395,2023-04-14 10:13:00 UTC,,,
0F9BWBFVC0G0EM1SDP2XE3HMBB,61.6,2508395,2023-04-14 10:18:00 UTC,,,
0F9BWEBD20RDGB7XP0YRYZGAR9,62.6,2508395,2023-04-14 10:23:00 UTC,,,
0F9BWH6YR0YK80W6G41NHQHM1M,59.5,2508395,2023-04-14 10:28:00 UTC,,,
0F9BWM2GE0QFATGD35TNFS289V,59.4,2508395,2023-04-14 10:33:00 UTC,,,
0F9BWPY2404VY6ACW1YY1GR2XX,60.0,2508395,2023-04-14 10:38:00 UTC,,,
0F9BWSSKT0CM189C590BZ3XKGX,60.5,2508395,2023-04-14 10:43:00 UTC,,,
0F9BWWN5G0JKY4N66N0XF09H9S,60.8,2508395,2023-04-14 10:48:00 UTC,,,
0F9BWZGQ60YKJRND1Y4HK6R5Q7,60.5,2508395,2023-04-14 10:53:00 UTC,,,
0F9BX2C8W0HYFSHDPYQ235HN18,56.0,2508395,2023-04-14 10:58:00 UTC,,,
0F9BX57TJ06S42WTW785RS1G56,59.9,2508395,2023-04-14 11:03:00 UTC,,,
0F9BX83C805YB4ZFN1CBDCZBSX,56.7,2508395,2023-04-14 11:08:00 UTC,,,
0F9BXAYXY0D4BF3PH4B6B29Y4W,62.2,2508395,2023-04-14 11:13:00 UTC,,,
0F9BXDTFM0TCTV5BHQ5FTADJZM,61.9,2508395,2023-04-14 11:18:00 UTC,,,
0F9BXGP1A0BSE93XGYVB53XPZH,58.0,2508395,2023-04-14 11:23:00 UTC,,,
0F9BXKHK002MB78GKPT0T4AEQ7,60.2,2508395,2023-04-14 11:28:00 UTC,,,
0F9BXPD4P0RW1QMRMMF1ZGYMPJ,60.6,2508395,2023-04-14 11:33:00 UTC,,,
0F9BXS8PC0HNT13Q2X4SZWBBKJ,62.8,2508395,2023-04-14 11:38:00 UTC,,,
0F9BXW48203PCYBNH1T3Q1APAG,58.0,2508395,2023-04-14 11:43:00 UTC,,,
0F9BXYZSR0DC8YXPY9HAWSWZK9,58.5,2508395,2023-04-14 11:48:00 UTC,,,
0F9CAXTYE0F5H6V38KJA0B4F1F,63.9,2508395,2023-04-14 23:53:00 UTC,,,
0F9CB0PG40V89B8GARBR8PPZTV,61.6,2508395,2023-04-14 23:58:00 UTC,,,
0F9CB3J1T0W82D5J91FKTRJD3C,59.7,2508395,2023-04-15 00:03:00 UTC,,,
0F9CB6DKG0JB1V33DJ5G269SR3,64.6,2508395,2023-04-15 00:08:00 UTC,,,
0F9CB9956031W6YC3B1ZYPPP0A,65.9,2508395,2023-04-15 00:13:00 UTC,,,
0F9CBC4PW09QZW312PDMZJAKXJ,58.8,2508395,2023-04-15 00:18:00 UTC,,,
0F9CBF08J0VXN3HH8K9H94309N,60.2,2508395,2023-04-15 00:23:00 UTC,,,
0F9CBHVT80TK46PEY9PJPH42F1,61.1,2508395,2023-04-15 00:28:00 UTC,,,
0F9CBMQBY0Q7FAD9B6EDCP39QB,55.7,2508395,2023-04-15 00:33:00 UTC,,,
0F9CBQJXM0ZBQ3K7B8PYVGH1BS,61.8,2508395,2023-04-15 00:38:00 UTC,,,
0F9CBTEFA04WNTK6D8KR37V1W2,60.6,2508395,2023-04-15 00:43:00 UTC,,,
0F9CBXA100PGJCJ5KW9E85XFQ4,61.7,2508395,2023-04-15 00:48:00 UTC,,,
0F9CC05JP0R6K2PXTPCRWJ4TQB,56.7,2508395,2023-04-15 00:53:00 UTC,,,
0F9CC314C05S7W0FAWRHH9KNHP,59.9,2508395,2023-04-15 00:58:00 UTC,,,
0F9CC5WP20Y8CNJEE5590PX1YN,59.9,2508395,2023-04-15 01:03:00 UTC,,,
0F9CC8R7R0GDG324AXSRG0EQ30,60.1,2508395,2023-04-15 01:08:00 UTC,,,
0F9CCBKSE0GKQTDVE6MSA0GRHB,59.2,2508395,2023-04-15 01:13:00 UTC,,,
0F9CCEFB40829WM6NNY360BZNG,55.8,2508395,2023-04-15 01:18:00 UTC,,,
0F9CCHAWT0DJ9RX2P0VSS4HAME,62.3,2508395,2023-04-15 01:23:00 UTC,,,
0F9CCM6EG0T1Z5YM47DCVGAGE2,58.8,2508395,2023-04-15 01:28:00 UTC,,,
0F9CCQ2060BV3SWBY49KC902AJ,60.8,2508395,2023-04-15 01:33:00 UTC,,,
0F9CCSXHW0JDD6N5QVAP2PDENP,60.8,2508395,2023-04-15 01:38:00 UTC,,,
0F9CCWS3J00KA6JBHB0G727011,60.5,2508395,2023-04-15 01:43:00 UTC,,,
0F9CCZMN80SDT3BX6A260H44GV,61.4,2508395,2023-04-15 01:48:00 UTC,,,
0F9CD2G6Y0A7N946J89WS8X6Y0,58.4,2508395,2023-04-15 01:53:00 UTC,,,
0F9CD5BRM06JT3DEE3CE5GBXDB,61.7,2508395,2023-04-15 01:58:00 UTC,,,
0F9CD87AA0QJNCR5ABA5SQZ97H,63.0,2508395,2023-04-15 02:03:00 UTC,,,
0F9CDB2W0042VPWTSD8AMBJ23Y,60.4,2508395,2023-04-15 02:08:00 UTC,,,
0F9CDDYDP0A1S1V80KRKRFZCPD,59.7,2508395,2023-04-15 02:13:00 UTC,,,
0F9CDGSZC0GPJG1SZD1RGFWH5V,59.6,2508395,2023-04-15 02:18:00 UTC,,,
0F9CDKNH205GHWT0FFGA38DKVF,61.0,2508395,2023-04-15 02:23:00 UTC,,,
0F9CDPH2R0VHHT1JRYXR24C8AK,58.3,2508395,2023-04-15 02:28:00 UTC,,,
0F9CDSCME04VBEHH2VV6PPN0ZT,60.3,2508395,2023-04-15 02:33:00 UTC,,,
0F9CDW8640YAKW0GY83QK66W64,60.2,2508395,2023-04-15 02:38:00 UTC,,,
0F9CDZ3QT0S74506X19SDRCGFJ,58.6,2508395,2023-04-15 02:43:00 UTC,,,
0F9CE1Z9G0JS0GKAE001WXFXP9,61.1,2508395,2023-04-15 02:48:00 UTC,,,
0F9CE4TV60RQ0BZKRVAMTQZ97M,63.7,2508395,2023-04-15 02:53:00 UTC,,,
0F9CE7PCW0D7VRV0MFH67QPJT2,60.0,2508395,2023-04-15 02:58:00 UTC,,,
0F9CEAHYJ0KTR9WQJ90Q5B9EEZ,55.1,2508395,2023-04-15 03:03:00 UTC,,,
0F9CEDDG80RE7FW1Y2RQZ77EXX,62.8,2508395,2023-04-15 03:08:00 UTC,,,
0F9CEG91Y0VCNBZTQSXH18CZ09,59.0,2508395,2023-04-15 03:13:00 UTC,,,
0F9CEK4KM05YXEYS61004W57NB,58.5,2508395,2023-04-15 03:18:00 UTC,,,
0F9CEP05A05Z36MSA665J95Q5S,60.7,2508395,2023-04-15 03:23:00 UTC,,,
0F9CERVQ00GGRZW3WZ3H3ACV9Y,61.1,2508395,2023-04-15 03:28:00 UTC,,,
0F9CEVQ8P0XY8V8HR47WTRPJA6,58.9,2508395,2023-04-15 03:33:00 UTC,,,
0F9CEYJTC0AAR9798GH3HBSDK2,57.2,2508395,2023-04-15 03:38:00 UTC,,,
0F9CF1EC205BBVCGV72ZGH2GXB,61.3,2508395,2023-04-15 03:43:00 UTC,,,
0F9CF49XR01TR2ECAHYQWEMY4A,61.1,2508395,2023-04-15 03:48:00 UTC,,,
0F9CF75FE0RYZJP6V91H3FPY2G,59.2,2508395,2023-04-15 03:53:00 UTC,,,
0F9CFA1140ATVFS4V504P7JZT0,58.2,2508395,2023-04-15 03:58:00 UTC,,,
0F9CFCWJT0V9B7623D6SPZJ708,61.2,2508395,2023-04-15 04:03:00 UTC,,,
0F9CFFR4G0TCJKZMEW2ZTMN81Q,62.7,2508395,2023-04-15 04:08:00 UTC,,,
0F9CFJKP60CXMA9719FNA7PTK0,60.4,2508395,2023-04-15 04:13:00 UTC,,,
0F9CFNF7W0262KAACAVNA3R7PE,58.1,2508395,2023-04-15 04:18:00 UTC,,,
0F9CFRASJ0JKMTXT73HV9JRW0T,59.2,2508395,2023-04-15 04:23:00 UTC,,,
0F9CFV6B80MZ6EAKMZ6RFMK5V8,61.9,2508395,2023-04-15 04:28:00 UTC,,,
0F9CFY1WY06SD8JJ0TK2R897KA,61.0,2508395,2023-04-15 04:33:00 UTC,,,
0F9CG0XEM0A8578K3FR817XHY3,58.7,2508395,2023-04-15 04:38:00 UTC,,,
0F9CG3S0A0MNH9YEWYBBK3S63M,60.8,2508395,2023-04-15 04:43:00 UTC,,,
0F9CG6MJ00GRBQN8GXSH1W7B41,59.8,2508395,2023-04-15 04:48:00 UTC,,,
0F9CG9G3P0M4N45TMYC95M8PQ4,62.0,2508395,2023-04-15 04:53:00 UTC,,,
0F9CGCBNC0WDSETWZH858X71B3,59.1,2508395,2023-04-15 04:58:00 UTC,,,
0F9CGF7720SQRSDW9D7P6TVQXY,61.1,2508395,2023-04-15 05:03:00 UTC,,,
0F9CGJ2RR0B4CJAF6NEFFYJ3MM,60.4,2508395,2023-04-15 05:08:00 UTC,,,
0F9CGMYAE0XS6HVQKG8DN06DMP,59.3,2508395,2023-04-15 05:13:00 UTC,,,
0F9CGQSW40WSCQSPXN2TTF99GE,64.1,2508395,2023-04-15 05:18:00 UTC,,,
0F9CGTNDT073J86A1AWACS6WSX,57.5,2508395,2023-04-15 05:23:00 UTC,,,
0F9CGXGZG0K2TEPBE58GYX5V9D,60.7,2508395,2023-04-15 05:28:00 UTC,,,
0F9CH0CH602CJT7D3QV026H6T5,58.1,2508395,2023-04-15 05:33:00 UTC,,,
0F9CH382W0XCEEXF7B9ND7FHM8,57.7,2508395,2023-04-15 05:38:00 UTC,,,
0F9CH63MJ0CFYW3G5GXPFQQGXJ,64.0,2508395,2023-04-15 05:43:00 UTC,,,
0F9CH8Z680NMM6EKCXR3V84NZD,60.5,2508395,2023-04-15 05:48:00 UTC,,,
0F9CHBTQY057N9S66FW7T0XRDD,57.0,2508395,2023-04-15 05:53:00 UTC,,,
0F9CHEP9M07M867FSK8A0WSA74,58.7,2508395,2023-04-15 05:58:00 UTC,,,
0F9CHHHVA0PD0JZCZS47GT45ZJ,62.8,2508395,2023-04-15 06:03:00 UTC,,,
0F9CHMDD00KDY6Z1H6ANEXM22G,57.1,2508395,2023-04-15 06:08:00 UTC,,,
0F9CHQ8YP06Z9Q5JYBXKB0PKEZ,57.6,2508395,2023-04-15 06:13:00 UTC,,,
0F9CHT4GC0MM6N6G19NQFM48XE,60.3,2508395,2023-04-15 06:18:00 UTC,,,
0F9CHX0220RCRX330TDQAQVG0S,62.3,2508395,2023-04-15 06:23:00 UTC,,,
0F9CHZVKR0D9GYBHXYN5X68R1W,57.3,2508395,2023-04-15 06:28:00 UTC,,,
0F9CJ2Q5E07RN6XZZFW19DKQ09,58.1,2508395,2023-04-15 06:33:00 UTC,,,
0F9CJ5JQ40JXA4J9DYBWYTB2XW,63.6,2508395,2023-04-15 06:38:00 UTC,,,
0F9CJ8E8T09GKGTR0G81Z2Y62G,58.2,2508395,2023-04-15 06:43:00 UTC,,,
0F9CJB9TG02K954N6SN93PXATC,60.2,2508395,2023-04-15 06:48:00 UTC,,,
0F9CJE5C60WDR9PP48RCWFZQ1F,55.5,2508395,2023-04-15 06:53:00 UTC,,,
0F9CJH0XW0RBV7M3E21AVG8N70,58.7,2508395,2023-04-15 06:58:00 UTC,,,
0F9CJKWFJ06AS6Y6PN0WQSQV2E,62.4,2508395,2023-04-15 07:03:00 UTC,,,
0F9CJPR1802GXC1JYM3EGP37Q0,59.1,2508395,2023-04-15 07:08:00 UTC,,,
0F9CJSKJY04ZBV4YQ2AW36SEDX,57.8,2508395,2023-04-15 07:13:00 UTC,,,
0F9CJWF4M0B4440EP3783E8GC6,56.9,2508395,2023-04-15 07:18:00 UTC,,,
0F9CJZAPA08MP9M3N2DS2BJC7J,61.8,2508395,2023-04-15 07:23:00 UTC,,,
0F9CK26800D4KSEE2NN1MG5WK3,58.7,2508395,2023-04-15 07:28:00 UTC,,,
0F9CK51SP0H9KQ50TMD1F6SVG7,61.5,2508395,2023-04-15 07:33:00 UTC,,,
0F9CK7XBC0KRED8WSJ079HB58Y,57.2,2508395,2023-04-15 07:38:00 UTC,,,
0F9CKARX20PDNAA3FBDAB9P36E,58.8,2508395,2023-04-15 07:43:00 UTC,,,
0F9CKDMER0W23TPMZF6G5P2E5Z,63.1,2508395,2023-04-15 07:48:00 UTC,,,
0F9CKGG0E0XC8MMPEBCV6K2471,58.3,2508395,2023-04-15 07:53:00 UTC,,,
0F9CKKBJ40KCNA9GY7Y8HFVCJ1,60.8,2508395,2023-04-15 07:58:00 UTC,,,
0F9CKP73T06NTA0JV00SDZDF5G,62.0,2508395,2023-04-15 08:03:00 UTC,,,
0F9CKS2NG0GQ8MB4D9047QQVHS,59.2,2508395,2023-04-15 08:08:00 UTC,,,
0F9CKVY760T9HQNCT9FFPWVNCE,61.2,2508395,2023-04-15 08:13:00 UTC,,,
0F9CKYSRW0WFGVE1SZW2RHX187,56.6,2508395,2023-04-15 08:18:00 UTC,,,
0F9CM1NAJ0CGB0B71SW43PWWY9,59.3,2508395,2023-04-15 08:23:00 UTC,,,
0F9CM4GW80VAT1HJBQWZC6YZ2M,56.8,2508395,2023-04-15 08:28:00 UTC,,,
0F9CM7CDY06QKSTKZE5J9G0T01,61.0,2508395,2023-04-15 08:33:00 UTC,,,
0F9CMA7ZM0CJ4AGQEQ40YH09EK,61.4,2508395,2023-04-15 08:38:00 UTC,,,
0F9CMD3HA0YYG5659SC1DGZ8RC,57.7,2508395,2023-04-15 08:43:00 UTC,,,
0F9CMFZ300VZ7AX3F7SQ1B7PY4,62.5,2508395,2023-04-15 08:48:00 UTC,,,
0F9CMJTMP083WW7217G0QW2BYA,60.2,2508395,2023-04-15 08:53:00 UTC,,,
0F9CMNP6C0AH912C4SCV32FZ8X,59.3,2508395,2023-04-15 08:58:00 UTC,,,
0F9CMRHR20JCP3NA64ZDKWFMCQ,58.6,2508395,2023-04-15 09:03:00 UTC,,,
0F9CMVD9R06V78W8DWBECZS99X,60.4,2508395,2023-04-15 09:08:00 UTC,,,
0F9CMY8VE0MRWFKPK4RQNAVSED,58.5,2508395,2023-04-15 09:13:00 UTC,,,
0F9CN14D40S29N1MG1AR5WXH1N,56.3,2508395,2023-04-15 09:18:00 UTC,,,
0F9CN3ZYT0PV2QAB33D3M43P6X,58.4,2508395,2023-04-15 09:23:00 UTC,,,
0F9CN6VGG0N7FFT9HB5EC3GHH4,59.9,2508395,2023-04-15 09:28:00 UTC,,,
0F9CN9Q260HRM7274YCTMXEPVJ,60.4,2508395,2023-04-15 09:33:00 UTC,,,
0F9CNCJKW09PNDZV0VDG0NH24R,59.7,2508395,2023-04-15 09:38:00 UTC,,,
0F9CNFE5J0SJTHWFBQK00AC9F6,58.8,2508395,2023-04-15 09:43:00 UTC,,,
0F9CNJ9Q801DTT0C2F0FCZN6P7,58.8,2508395,2023-04-15 09:48:00 UTC,,,
0F9CNN58Y0AE2767B0NR4VH23D,57.7,2508395,2023-04-15 09:53:00 UTC,,,
0F9CNR0TM0T2B8XBP44V14AZT9,58.9,2508395,2023-04-15 09:58:00 UTC,,,
0F9CNTWCA0SV2SYTN575S55GW2,61.3,2508395,2023-04-15 10:03:00 UTC,,,
0F9CNXQY00C1ZXFCWTVFTRE32W,59.1,2508395,2023-04-15 10:08:00 UTC,,,
0F9CP0KFP08KW98E5NCYADQBWS,61.8,2508395,2023-04-15 10:13:00 UTC,,,
0F9CP3F1C0QQ9HRNS8BBXS62D3,58.3,2508395,2023-04-15 10:18:00 UTC,,,
0F9CP6AK2012ZKCQ1YCE8G866Y,56.9,2508395,2023-04-15 10:23:00 UTC,,,
0F9CP964R0PGZASEMK7517K2XV,60.3,2508395,2023-04-15 10:28:00 UTC,,,
0F9CPC1PE0E47K1C8BWEFHR06K,62.2,2508395,2023-04-15 10:33:00 UTC,,,
0F9CPEX8403RZ76ME6CYYZ1J9M,60.8,2508395,2023-04-15 10:38:00 UTC,,,
0F9CPHRST0S0TVBKKYFBN4QP2V,59.8,2508395,2023-04-15 10:43:00 UTC,,,
0F9CPMMBG0BSYPDB7CAQRV759E,61.2,2508395,2023-04-15 10:48:00 UTC,,,
0F9CPQFX60MAVV8J63BGZNZK41,60.8,2508395,2023-04-15 10:53:00 UTC,,,
0F9CPTBEW008C7ZEF2RJS0NAQA,59.0,2508395,2023-04-15 10:58:00 UTC,,,
0F9CPX70J07HQEX1ZQZB1QJFCQ,58.4,2508395,2023-04-15 11:03:00 UTC,,,
0F9CQ02J80Q3EC9YWB6P72NYYJ,60.1,2508395,2023-04-15 11:08:00 UTC,,,
0F9CQ2Y3Y0D6CM8T1KFNDXZBX8,58.5,2508395,2023-04-15 11:13:00 UTC,,,
0F9CQ5SNM019N6H829YCSHY24V,59.3,2508395,2023-04-15 11:18:00 UTC,,,
0F9CQ8N7A0H5ME6CFMY9MM07GB,57.6,2508395,2023-04-15 11:23:00 UTC,,,
0F9CQBGS00C6SEEQR0GW77Q3R1,61.8,2508395,2023-04-15 11:28:00 UTC,,,
0F9CQECAP0B69RXDMQKEW8FHRC,54.9,2508395,2023-04-15 11:33:00 UTC,,,
0F9CQH7WC07GE4R9TQY1095A6S,59.9,2508395,2023-04-15 11:38:00 UTC,,,
0F9CQM3E20S37PTA39QJ81SH4Q,60.2,2508395,2023-04-15 11:43:00 UTC,,,
0F9CQPYZR0PQEAED9YP7NWMN6F,58.2,2508395,2023-04-15 11:48:00 UTC,,,
0F9D4NT4E0Q3D01Y7YTTPK25AN,58.6,2508395,2023-04-15 23:53:00 UTC,,,
0F9D4NT4E0ZKYMSTYA65B87CJP,59.1,2508395,2023-04-15 23:53:00 UTC,,,
0F9D4RNP40EG4K9KTJRBFY6P18,62.8,2508395,2023-04-15 23:58:00 UTC,,,
0F9D4RNP40VX5NB8C6AC0ARYX6,57.3,2508395,2023-04-15 23:58:00 UTC,,,
0F9D4VH7T04YWXXR38W4MA5AZQ,60.6,2508395,2023-04-16 00:03:00 UTC,,,
0F9D4VH7T0BDS74MXBPXPGF1AX,60.8,2508395,2023-04-16 00:03:00 UTC,,,
0F9D4YCSG086FB4PECMRKRKYDP,61.9,2508395,2023-04-16 00:08:00 UTC,,,
0F9D4YCSG0AHVDTYFJZ0ZZ9GB7,61.8,2508395,2023-04-16 00:08:00 UTC,,,
0F9D518B60Q8BAVWZCCG9RBRWY,61.1,2508395,2023-04-16 00:13:00 UTC,,,
0F9D518B60VZ9DYXJY1H0GGX25,61.4,2508395,2023-04-16 00:13:00 UTC,,,
0F9D543WW05D020H9YNQ0RPXDM,61.7,2508395,2023-04-16 00:18:00 UTC,,,
0F9D543WW0XPG1929VP4YJ5W78,58.8,2508395,2023-04-16 00:18:00 UTC,,,
0F9D56ZEJ0B0G06KP9P23DRXB3,58.8,2508395,2023-04-16 00:23:00 UTC,,,
0F9D56ZEJ0HQN747DPSHQKCJTW,60.4,2508395,2023-04-16 00:23:00 UTC,,,
0F9D59V08078MPKF4EYMGSF5EW,58.3,2508395,2023-04-16 00:28:00 UTC,,,
0F9D5CPHY0CC7N24ZS46D0TRWD,56.3,2508395,2023-04-16 00:33:00 UTC,,,
0F9D5FJ3M01B78RSTH9G90XHN1,61.8,2508395,2023-04-16 00:38:00 UTC,,,
0F9D5JDNA0GG7XN2MF04ZBQ552,59.9,2508395,2023-04-16 00:43:00 UTC,,,
0F9D5N9700WP8DYYNB4APT4QD2,63.2,2508395,2023-04-16 00:48:00 UTC,,,
0F9D5R4RP0X820KWVGEXFSPVRP,58.4,2508395,2023-04-16 00:53:00 UTC,,,
0F9D5V0AC06JY1DM8KFVY7Z8N1,61.8,2508395,2023-04-16 00:58:00 UTC,,,
0F9D5XVW207KYJKW4XE0MVKW9M,61.2,2508395,2023-04-16 01:03:00 UTC,,,
0F9D60QDR008MHHP6V1EJCE5WN,61.5,2508395,2023-04-16 01:08:00 UTC,,,
0F9D63JZE0ZBGQ3CDBE0CZVY31,60.0,2508395,2023-04-16 01:13:00 UTC,,,
0F9D66EH4030TBX5AZNZ6VA7BD,64.6,2508395,2023-04-16 01:18:00 UTC,,,
0F9D69A2T04G9B0XA4XV2WWBD6,59.8,2508395,2023-04-16 01:23:00 UTC,,,
0F9D6C5MG06X1FD41BNSS1GYQJ,61.6,2508395,2023-04-16 01:28:00 UTC,,,
0F9D6F166075MVHDEJBYFKRR6E,62.9,2508395,2023-04-16 01:33:00 UTC,,,
0F9D6HWQW0NYM8CV6GVYDR9AY6,59.6,2508395,2023-04-16 01:38:00 UTC,,,
0F9D6MR9J03AFQNWYCWHC2JB9T,58.9,2508395,2023-04-16 01:43:00 UTC,,,
0F9D6QKV80YTJ3KCFCX3QEMC04,60.8,2508395,2023-04-16 01:48:00 UTC,,,
0F9D6TFCY0YGF29QQ3A732P0AH,61.5,2508395,2023-04-16 01:53:00 UTC,,,
0F9D6XAYM05XW466SQZKCX5NM1,57.5,2508395,2023-04-16 01:58:00 UTC,,,
0F9D706GA01BQP71BXTMTA2CK4,61.0,2508395,2023-04-16 02:03:00 UTC,,,
0F9D7322009HBJSW2TVQHKJSFD,56.5,2508395,2023-04-16 02:08:00 UTC,,,
0F9D75XKP08Y8F0FN97RFCQE5M,58.1,2508395,2023-04-16 02:13:00 UTC,,,
0F9D78S5C0E700JM8WEANT1QG1,61.5,2508395,2023-04-16 02:18:00 UTC,,,
0F9D7BMQ202RPP8AHQF1M345NJ,61.2,2508395,2023-04-16 02:23:00 UTC,,,
0F9D7EG8R0E9JGVY5G46X8Q0DA,59.3,2508395,2023-04-16 02:28:00 UTC,,,
0F9D7HBTE0HCRND5QDNCWX06CE,56.4,2508395,2023-04-16 02:33:00 UTC,,,
0F9D7M7C40FRQPBC898ZM6C5NQ,60.8,2508395,2023-04-16 02:38:00 UTC,,,
0F9D7Q2XT029139QKH4Z7GGTQV,59.1,2508395,2023-04-16 02:43:00 UTC,,,
0F9D7SYFG0WM87RE19SJ5TQ2E1,61.2,2508395,2023-04-16 02:48:00 UTC,,,
0F9D7WT160W3AYG95JE93Q3XP2,62.5,2508395,2023-04-16 02:53:00 UTC,,,
0F9D7ZNJW0KS7N09AY0VR0MKYN,55.9,2508395,2023-04-16 02:58:00 UTC,,,
0F9D82H4J0CZ6CJ534TCAJC9GQ,60.9,2508395,2023-04-16 03:03:00 UTC,,,
0F9D85CP80VTTDTRWZPXV50JN9,61.5,2508395,2023-04-16 03:08:00 UTC,,,
0F9D8887Y0K7C7AQYRWPZ93YY4,62.1,2508395,2023-04-16 03:13:00 UTC,,,
0F9D8B3SM0AKXE7REYYN7VP1J6,55.7,2508395,2023-04-16 03:18:00 UTC,,,
0F9D8DZBA0NY1SBMQA5SJFD232,58.8,2508395,2023-04-16 03:23:00 UTC,,,
0F9D8GTX00MFPJT5RJFMGY82AV,63.8,2508395,2023-04-16 03:28:00 UTC,,,
0F9D8KPEP0B1RBTD9H30T0YBHX,58.7,2508395,2023-04-16 03:33:00 UTC,,,
0F9D8PJ0C0GMAANB9W4T9YB1DA,58.1,2508395,2023-04-16 03:38:00 UTC,,,
0F9D8SDJ204DK6SBMGW8Q99G8M,62.2,2508395,2023-04-16 03:43:00 UTC,,,
0F9D8W93R072FHTSRV6AYWMCVY,63.4,2508395,2023-04-16 03:48:00 UTC,,,
0F9D8Z4NE0KJKE64EMRQ224CK5,59.2,2508395,2023-04-16 03:53:00 UTC,,,
0F9D9207403EVV0ZN0PMNYD5M0,59.6,2508395,2023-04-16 03:58:00 UTC,,,
0F9D94VRT0F8A6S72EX5YYWA3F,62.3,2508395,2023-04-16 04:03:00 UTC,,,
0F9D97QAG04JXMPN2MT2PWW6VJ,61.4,2508395,2023-04-16 04:08:00 UTC,,,
0F9D9AJW60H5065VE6FTA6KE0G,58.9,2508395,2023-04-16 04:13:00 UTC,,,
0F9D9DEDW048GREFJ2JQ7YMFC8,58.4,2508395,2023-04-16 04:18:00 UTC,,,
0F9D9G9ZJ0K9TRBWCCA5R5NNAG,59.5,2508395,2023-04-16 04:23:00 UTC,,,
0F9D9K5H80WBZDXKXE2Z3ZD5DM,61.3,2508395,2023-04-16 04:28:00 UTC,,,
0F9D9P12Y0F2V9FZFZ8YREVSQV,59.1,2508395,2023-04-16 04:33:00 UTC,,,
0F9D9RWMM0R3EFE37PCR1GMSY4,61.3,2508395,2023-04-16 04:38:00 UTC,,,
0F9D9VR6A0AHK6HBA2W0MM0792,61.5,2508395,2023-04-16 04:43:00 UTC,,,
